Tarring and feathering	332983510	true	false	George100	UNKNOWN	Review.	Review]]''.	The American Historical Review.	[[The American Historical Review]]''.
Tarring and feathering	517795436	true	false	Bejnar	UNKNOWN	[[Degrassi]].	[[Degrassi (franchise)|Degrassi]].	* Canadian television series [[Degrassi]].	* Canadian television series [[Degrassi (franchise)|Degrassi]].
Passenger vehicles in the United States	361437373	true	false	69.14.52.181	UNKNOWN	====General	====Government	====General Motors====[[Image:Detroit GM headquarters.	====Government Motors====[[Image:Detroit GM headquarters.
Passenger vehicles in the United States	361437373	true	false	69.14.52.181	UNKNOWN	General	Government	====General Motors====[[Image:Detroit GM headquarters.	====Government Motors====[[Image:Detroit GM headquarters.
Passenger vehicles in the United States	362178006	true	false	Billposer	UNKNOWN	====Government	====General	====Government Motors====[[Image:Detroit GM headquarters.	====General Motors====[[Image:Detroit GM headquarters.
Passenger vehicles in the United States	362178006	true	false	Billposer	UNKNOWN	Government	General	====Government Motors====[[Image:Detroit GM headquarters.	====General Motors====[[Image:Detroit GM headquarters.
Vladimir Putin	18361196	true	false	Gnomz007	MINOR	drudgereport.com/flash9.htm]	cbsnews.com/stories/2005/05/07/60minutes/main693705.shtml]	[http://www.drudgereport.com/flash9.htm]=== Putin-related humor ===<!	[http://www.cbsnews.com/stories/2005/05/07/60minutes/main693705.shtml]=== Putin-related humor ===<!
Vladimir Putin	19420810	true	false	69.69.221.244	UNKNOWN	humor	humour	[http://www.cbsnews.com/stories/2005/05/07/60minutes/main693705.shtml]=== Putin-related humor ===<!	[http://www.cbsnews.com/stories/2005/05/07/60minutes/main693705.shtml]=== Putin-related humour ===<!
Vladimir Putin	22604977	true	false	Curpsbot-unicodify	MINOR	[[Image:Vladimir_putin_kgb.	[[Image:Vladimir putin kgb.	[[Image:Vladimir_putin_kgb.	[[Image:Vladimir putin kgb.
Vladimir Putin	22604977	true	false	Curpsbot-unicodify	MINOR	[[Image:Putin_Bush.	[[Image:Putin Bush.	==Second term as President==[[Image:Putin_Bush.	==Second term as President==[[Image:Putin Bush.
Vladimir Putin	22604977	true	false	Curpsbot-unicodify	MINOR	[[Image:Putin_judo.	[[Image:Putin judo.	== Activities ==[[Image:Putin_judo.	== Activities ==[[Image:Putin judo.
Vladimir Putin	23871279	true	false	Curpsbot-unicodify	MINOR	[[Image:Putin_	[[Image:Putin	==Foreign policy==[[Image:Putin_ Schröder.	==Foreign policy==[[Image:Putin Schröder.
Vladimir Putin	25969827	true	false	XerKibard	UNKNOWN	[Image:Lukashenka-Putin.	[[Image:Lukashenka-Putin.	==Foreign policy==[Image:Lukashenka-Putin.	==Foreign policy==[[Image:Lukashenka-Putin.
Vladimir Putin	30484016	true	false	69.92.105.193	UNKNOWN	lost.	lost to	He lost.	He lost to C.J. R.C.J. R says he weighs 4tons!
Vladimir Putin	177942702	true	false	Muscovite99	UNKNOWN	[[NEWSru.	[[Newsru|NEWSru.	[[NEWSru.com]] Dec 14, 2007.	[[Newsru|NEWSru.com]] Dec 14, 2007.
Vladimir Putin	220771784	true	false	GlaDooo	UNKNOWN	4]][[2007]].	4]],undefined2007.	[[The Guardian]], [[June 4]][[2007]].	[[The Guardian]], [[June 4]],undefined2007.
Vladimir Putin	220779353	true	false	Seidenstud	UNKNOWN	|title=ПУТИН&nbsp;—	|title=ПУТИН —	<ref>{{cite web|url=http://www.zavtra.ru/cgi/veil/data/zavtra/00/338/32.html|title=ПУТИН&nbsp;— КАНДИДАТ НАУК|accessdate=|accessdaymonth=|accessmonthday=|accessyear=|author=|last=|first=|authorlink=|coauthors=|date=2000-05-24|year=|month=|format=|work=|publisher=zavtra.	<ref>{{cite web|url=http://www.zavtra.ru/cgi/veil/data/zavtra/00/338/32.html|title=ПУТИН — КАНДИДАТ НАУК|accessdate=|accessdaymonth=|accessmonthday=|accessyear=|author=|last=|first=|authorlink=|coauthors=|date=2000-05-24|year=|month=|format=|work=|publisher=zavtra.
Vladimir Putin	220779353	true	false	Seidenstud	UNKNOWN	4]],undefined2007.	4]][[2007]].	[[The Guardian]], [[June 4]],undefined2007.	[[The Guardian]], [[June 4]][[2007]].
Vladimir Putin	221049508	true	false	Sardanaphalus	MINOR	2008	2008)	(Solovyev 2008).	(Solovyev 2008).
Vladimir Putin	232458293	true	false	Aesopos	MINOR	29.02.2004.	[[February 29]], [[2004]].	The Observer, 29.02.2004.	The Observer, [[February 29]], [[2004]].
Vladimir Putin	232458293	true	false	Aesopos	MINOR	4]][[2007]].	4]],[[2007]].	[[The Guardian]], [[June 4]][[2007]].	[[The Guardian]], [[June 4]],[[2007]].
Vladimir Putin	237882997	true	false	Ohconfucius	UNKNOWN	8,	20	www.newizv.ru March 18, 2004.	www.newizv.ru 18 March 2004.
Vladimir Putin	237882997	true	false	Ohconfucius	UNKNOWN	June,	June	[[BBC]] 16 June, 2001.	[[BBC]] 16 June 2001.
Vladimir Putin	265660106	true	false	YellowMonkey	MINOR	'''Darth	'''Vladimir Vladimirovich	svg}}'''Darth Putin''' ({{audio-ru|Влади́мир Влади́мирович Пу́тин|ru-Putin.	svg}}'''Vladimir Vladimirovich Putin''' ({{audio-ru|Влади́мир Влади́мирович Пу́тин|ru-Putin.
Vladimir Putin	267039609	true	false	Lilfyrestarter	UNKNOWN	</ref>	</ref> '''''Bold text''THUNDERCATS!!!!'''	</ref>.	</ref> '''''Bold text''THUNDERCATS!!!!'''
Vladimir Putin	275874643	true	false	Andy Marchbanks	MINOR	</ref>.	</ref>	</ref>.	</ref>.
Vladimir Putin	278489187	true	false	Alex Bakharev	MINOR	8-9}}	8-9|noid=noid}}	<ref>{{ref|Sakwa2008|Sakwa2008, pp 8-9}}</ref><ref>David Hoffman.	<ref>{{ref|Sakwa2008|Sakwa2008, pp 8-9|noid=noid}}</ref><ref>David Hoffman.
Vladimir Putin	278490851	true	false	Alex Bakharev	UNKNOWN	<ref>{{ref|Sakwa2008|Sakwa2008,	<ref>{{ref harvard|Sakwa2008|Sakwa2008,	<ref>{{ref|Sakwa2008|Sakwa2008, pp 8-9|noid=noid}}</ref><ref>David Hoffman.	<ref>{{ref harvard|Sakwa2008|Sakwa2008, pp 8-9|b}}</ref><ref>David Hoffman.
Vladimir Putin	278490851	true	false	Alex Bakharev	UNKNOWN	8-9|noid=noid}}	8-9|b}}	<ref>{{ref|Sakwa2008|Sakwa2008, pp 8-9|noid=noid}}</ref><ref>David Hoffman.	<ref>{{ref harvard|Sakwa2008|Sakwa2008, pp 8-9|b}}</ref><ref>David Hoffman.
Vladimir Putin	291629941	true	false	Skybon	UNKNOWN	[[Image:Putin	[[File:Putin	[[Image:Putin and Schroeder number2.	[[File:Putin and Schroeder number2.
Vladimir Putin	316480760	true	false	Rich Farmbrough	MINOR	[[2008-08-29]].	2008-08-29.	Accessed [[2008-08-29]].	Accessed 2008-08-29.
Vladimir Putin	339896735	true	false	Yeng-Wang-Yeh	MINOR	jpg|left|thumb|upright|Putin	jpg|right|thumb|upright|Putin	jpg|left|thumb|upright|Putin in KGB uniform.]]	jpg|right|thumb|upright|Putin in KGB uniform.]]
Vladimir Putin	339897685	true	false	Yeng-Wang-Yeh	MINOR	Accessed	Retrieved on	Accessed 2008-08-29.	Retrieved on 2008-08-29.
Vladimir Putin	351736758	true	false	87.222.102.144	UNKNOWN	Putin'''	Liliputin'''	svg}}'''Vladimir Vladimirovich Putin''' ({{lang-rus|{{audio|ru-Putin.	svg}}'''Vladimir Vladimirovich Liliputin''' ({{lang-rus|{{audio|ru-Putin.
Vladimir Putin	351736834	true	false	Pingveno	MINOR	Liliputin'''	Putin'''	svg}}'''Vladimir Vladimirovich Liliputin''' ({{lang-rus|{{audio|ru-Putin.	svg}}'''Vladimir Vladimirovich Putin''' ({{lang-rus|{{audio|ru-Putin.
Vladimir Putin	357189837	true	false	188.129.168.11	UNKNOWN	Putin'''	gay'''	svg}}'''Vladimir Vladimirovich Putin''' ({{lang-rus|{{audio|ru-Putin.	svg}}'''Vladimir Vladimirovich gay''' ({{lang-rus|{{audio|ru-Putin.
Vladimir Putin	361255419	true	false	217.146.111.234	UNKNOWN	Vladimirovich	DANGER	svg}}'''Vladimir Vladimirovich Putin''' ({{lang-rus|{{audio|ru-Putin.	svg}}'''Vladimir DANGER Putin''' ({{lang-rus|{{audio|ru-Putin.
Vladimir Putin	367580113	true	false	Magioladitis	MINOR	[[Image:Oil	[[File:Oil	[[Image:Oil Prices Medium Term.	[[File:Oil Prices Medium Term.
Vladimir Putin	367580113	true	false	Magioladitis	MINOR	[[Image:Rice	[[File:Rice	[[Image:Rice and Putin.	[[File:Rice and Putin.
Vladimir Putin	367580113	true	false	Magioladitis	MINOR	[[Image:Bush&Putin33rdG8.	[[File:Bush&Putin33rdG8.	<ref name="expul"/>[[Image:Bush&Putin33rdG8.	<ref name="expul"/>[[File:Bush&Putin33rdG8.
Vladimir Putin	367580201	true	false	Magioladitis	MINOR	[[File:Oil	[[Image:Oil	[[File:Oil Prices Medium Term.	[[Image:Oil Prices Medium Term.
Vladimir Putin	367580201	true	false	Magioladitis	MINOR	[[File:Rice	[[Image:Rice	[[File:Rice and Putin.	[[Image:Rice and Putin.
Vladimir Putin	367580201	true	false	Magioladitis	MINOR	[[File:Bush&Putin33rdG8.	[[Image:Bush&Putin33rdG8.	<ref name="expul"/>[[File:Bush&Putin33rdG8.	<ref name="expul"/>[[Image:Bush&Putin33rdG8.
Vladimir Putin	377419377	true	false	Innab	UNKNOWN	jpg|right|thumb|upright|Putin	jpg|left|thumb|upright|Putin	jpg|right|thumb|upright|Putin in KGB uniform.]]	jpg|left|thumb|upright|Putin in KGB uniform.]]
Vladimir Putin	381767549	true	false	Tpbradbury	MINOR	uniform.]]	uniform]]	jpg|left|thumb|upright|Putin in KGB uniform.]]	jpg|left|thumb|upright|Putin in KGB uniform]]Putin joined the [[KGB]] in 1975 upon graduation from university, and underwent a year's training at the 401st KGB school in [[Okhta]], Leningrad.
Vladimir Putin	431642398	true	false	Chaosname	UNKNOWN	Tina.	Tinaa.	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tina. ''	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tinaa. ''
Vladimir Putin	431642563	true	false	Chaosname	UNKNOWN	Tinaa.	Tina.	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tinaa. ''	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tina. ''
Vladimir Putin	431645336	true	false	Chaosname	UNKNOWN	Tina.	Tinaa.	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tina. ''	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tinaa. ''
Vladimir Putin	431645774	true	false	Chaosname	UNKNOWN	Tinaa.	Tina.	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tinaa. ''	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tina. ''
Vladimir Putin	442925088	true	false	Courcelles	MINOR	[[File:Vladimir_Putin_as_a_child.	[[File:Vladimir Putin as a child.	==Early life and education==[[File:Vladimir_Putin_as_a_child.	==Early life and education==[[File:Vladimir Putin as a child.
Vladimir Putin	452267990	true	false	Tpbradbury	UNKNOWN	<ref>http://russia.	<ref>{{cite web|url=http://russia.	<ref>http://russia.rin.ru/guides_e/2637.html</ref>[[File:Vladimir Putin with his mother.	<ref>{{cite web|url=http://russia.rin.ru/guides_e/2637.html |title=Prime Minister |publisher=Russia.
Vladimir Putin	452274504	true	false	Tpbradbury	UNKNOWN	child.]]	child]]	jpg|upright= 0.70|left|thumb|Putin as a child.]]	jpg|upright|left|thumb|Putin as a child]]Putin was born on October 7, 1952 in [[Leningrad]], [[Russian Soviet Federative Socialist Republic|RSFSR]], [[Soviet Union|USSR]] (now [[Saint Petersburg]], [[Russia|Russian Federation]]),<ref>[http://premier.gov.ru/eng/premier/biography.html Biography at the Russia's Prime Minister web site], in Russian</ref> to parents Vladimir Spiridonovich Putin (1911–1999) and Maria Ivanovna Putina (1911–1998).
Vladimir Putin	452274504	true	false	Tpbradbury	UNKNOWN	{{Reflist|colwidth=30em}}	{{Reflist|30em}}	Ru</ref>==References and notes=={{Reflist|colwidth=30em}}==Bibliography==*Burrett, Tina. ''	Ru</ref>==References and notes=={{Reflist|30em}}==Bibliography=={{refbegin}}*Burrett, Tina. ''
Vladimir Putin	452311362	true	false	Materialscientist	UNKNOWN	ru/news/?n_id=5273&curdate=2004-03-18	ru/politics/2004-03-18/5273-razvrashenie-pervogo-lica.html	[[Rossiyskaya Gazeta]]</ref><ref>[http://www.newizv.ru/news/?n_id=5273&curdate=2004-03-18 «Развращение» первого лица.	[[Rossiyskaya Gazeta]]</ref><ref>[http://www.newizv.ru/politics/2004-03-18/5273-razvrashenie-pervogo-lica.html «Развращение» первого лица.
Vladimir Putin	463675993	true	false	Greyhood	UNKNOWN	kremlin-2014>[http://media.	name=kremlin-2014>[http://media.	<ref kremlin-2014>[http://media.kremlin.ru/2007_07_04_01_01.wmv wmf video].	<ref name=kremlin-2014>[http://media.kremlin.ru/2007_07_04_01_01.wmv wmf video].
Vladimir Putin	464851235	true	false	Quebec99	MINOR	news|last=Rawnsley|first=Adam|title=Pow!	news |last=Rawnsley |first=Adam |title=Pow!	<ref name="Superputin Wired">{{cite news|last=Rawnsley|first=Adam|title=Pow!	<ref name="Superputin Wired">{{cite news |last=Rawnsley |first=Adam |title=Pow!
Vladimir Putin	464851235	true	false	Quebec99	MINOR	2007	2007.	Itogi, #47(545), 2.01.2007.	Itogi, #47(545), 2.01.2007.
Vladimir Putin	480222865	true	false	Oreo Priest	MINOR	*''Paying	*''Playing	ru {{ru icon}}</ref>*''Paying ice hockey''.	ru {{ru icon}}</ref>*''Playing ice hockey''.
Vladimir Putin	480360846	true	false	Greyhood	UNKNOWN	Ritz.	''Superputin'' comics.	jpg|thumb|250px|left|Putin on the Ritz.]]	png|thumb|250px|left|A scene from the ''Superputin'' comics.]]
Vladimir Putin	480533999	true	false	Russavia	UNKNOWN	{{cite	<ref name="NYtimes-Confucious"/><ref name="derpräsident">{{cite	{{cite book|last=Krone-Schmalz|first=Gabriele|title=Was passiert in Russland?	<ref name="NYtimes-Confucious"/><ref name="derpräsident">{{cite book|last=Krone-Schmalz|first=Gabriele|title=Was passiert in Russland?
Vladimir Putin	480533999	true	false	Russavia	UNKNOWN	ru|accessdate=2011-09-24}}	ru|accessdate=2011-09-24}}</ref>	ru|accessdate=2011-09-24}}[[File:Vladimir Putin with his mother.	ru|accessdate=2011-09-24}}</ref>[[File:Vladimir Putin with his mother.
Vladimir Putin	480533999	true	false	Russavia	UNKNOWN	Владимир	<ref>Владимир	Владимир Путин. ''	<ref>Владимир Путин. ''
Vladimir Putin	480533999	true	false	Russavia	UNKNOWN	Gazeta]][http://www.	Gazeta]]</ref><ref>[http://www.	[[Rossiyskaya Gazeta]][http://www.newizv.ru/politics/2004-03-18/5273-razvrashenie-pervogo-lica.html «Развращение» первого лица.	[[Rossiyskaya Gazeta]]</ref><ref>[http://www.newizv.ru/politics/2004-03-18/5273-razvrashenie-pervogo-lica.html «Развращение» первого лица.
Vladimir Putin	480910148	true	false	Greyhood	UNKNOWN	name="challenges_of_medv_era">Iikka.	name=challenges_of_medv_era>Iikka.	<ref name="challenges_of_medv_era">Iikka.	<ref name=challenges_of_medv_era>Iikka.
Vladimir Putin	480910148	true	false	Greyhood	UNKNOWN	name="rg.ru"/><ref	name=rg.ru/><ref	<ref name="rg.ru"/><ref name=badass/>*''Scuba diving''.	<ref name=rg.ru/><ref name=badass/>*''Scuba diving''.
Vladimir Putin	480910148	true	false	Greyhood	UNKNOWN	name="tetis.ru"/>	name=tetis.ru/>	<ref name="tetis.ru"/>*''Playing ice hockey''.	<ref name=tetis.ru/>*''Playing ice hockey''.
Vladimir Putin	480910148	true	false	Greyhood	UNKNOWN	ru"/>	ru/>	<ref name="rg.ru"/><ref name=badass/>*''Scuba diving''.	<ref name=rg.ru/><ref name=badass/>*''Scuba diving''.
Vladimir Putin	480910148	true	false	Greyhood	UNKNOWN	name="rg.ru"/>	name=rg.ru/>	<ref name="rg.ru"/><ref name=badass/>*''Scuba diving''.	<ref name=rg.ru/><ref name=badass/>*''Scuba diving''.
Vladimir Putin	480910148	true	false	Greyhood	UNKNOWN	name="tetis.ru"/>	name=tetis.ru/>	<ref name="tetis.ru"/>*''Playing ice hockey''.	<ref name=tetis.ru/>*''Playing ice hockey''.
Vladimir Putin	481006405	true	false	Greyhood	UNKNOWN	*''Building	*"[http://premier.gov.ru/eng/events/news/18071/ Building	*''Building Justice.	*"[http://premier.gov.ru/eng/events/news/18071/ Building Justice.
Vladimir Putin	481013542	true	false	Lothar von Richthofen	UNKNOWN	России]'').	России] {{ru}}</ref>).	Социальная политика для России]'').	Социальная политика для России] {{ru}}</ref>).
Vladimir Putin	481013542	true	false	Lothar von Richthofen	UNKNOWN	России]'').	России] {{ru}}</ref>).	Социальная политика для России]'').	Социальная политика для России] {{ru}}</ref>).
Vladimir Putin	482228486	true	false	Somedifferentstuff	UNKNOWN	jpg|thumb|250px|[[Vodka]]	jpg|thumb|200px|[[Vodka]]	jpg|thumb|250px|[[Vodka]] ''[[Putinka]]''.	jpg|thumb|200px|[[Vodka]] ''[[Putinka]]''.
Vladimir Putin	482270061	true	false	Malick78	UNKNOWN	html|title=«Тигрица	html | title=«Тигрица	<ref name=tiger>{cite web|url=http://www.mk.ru/politics/article/2012/03/16/682472-tigritsa-putina-zhiva.html|title=«Тигрица Путина» жива|publisher=MK.	<ref name="tiger">{{cite web | url=http://www.mk.ru/politics/article/2012/03/16/682472-tigritsa-putina-zhiva.html | title=«Тигрица Путина» жива | publisher=MK.
Vladimir Putin	489297083	true	false	Somedifferentstuff	UNKNOWN	jpg|thumb|[[Vodka]]	jpg|125px|thumb|[[Vodka]]	jpg|thumb|[[Vodka]] ''[[Putinka]]''.	jpg|125px|thumb|[[Vodka]] ''[[Putinka]]''.
Vladimir Putin	491551676	true	false	Somedifferentstuff	UNKNOWN	jpg|thumb|[[Vodka]]	jpg|thumb|200px|[[Vodka]]	jpg|thumb|[[Vodka]] ''[[Putinka]]''.	jpg|thumb|200px|[[Vodka]] ''[[Putinka]]''.
Vladimir Putin	494789090	true	true	Greyhood	UNKNOWN	May	April	Retrieved on 1 May 2008.	Retrieved on 16 April 2008.
Vladimir Putin	494793406	true	false	Malick78	UNKNOWN	April	May	Retrieved on 16 April 2008.	Retrieved on 1 May 2008.
Vladimir Putin	496348994	true	true	Nanobear	UNKNOWN	May	April	Retrieved on 1 May 2008.	Retrieved on 16 April 2008.
Vladimir Putin	496384250	true	true	Lothar von Richthofen	UNKNOWN	April	May	Retrieved on 16 April 2008.	Retrieved on 1 May 2008.
Vladimir Putin	507164214	true	false	Magioladitis	MINOR	htm</ref>.	htm</ref>	<ref>http://www.chinadaily.com.cn/china/2012-05/07/content_15229863.htm</ref>.	<ref>http://www.chinadaily.com.cn/china/2012-05/07/content_15229863.htm</ref> Prime Minister of [[India]], [[Manmohan Singh]] said "Your success in these elections is an affirmation by the Russian people of your vision of a strong, prosperous and democratic Russia," and added that he "deeply appreciated the personal commitment and attention that you have brought to nurturing the India-Russia strategic partnership over the last 12 years".
Religious violence in India	174427970	true	false	SmackBot	MINOR	{{fact}}	{{Fact|date=November 2007}}	{{fact}}[[Image:Calcutta 1946 riot.	{{Fact|date=November 2007}}[[Image:Calcutta 1946 riot.
Religious violence in India	202844057	true	false	RegentsPark	MINOR	literaturel==	literature==	==In film and literaturel==[[Image:Parzania.	==In film and literature==[[Image:Parzania.
Religious violence in India	203227389	true	false	Desione	UNKNOWN	==2002	===2002	==2002 Gujarat violence==[[Image:Ahmedabad riots1.	===2002 Gujarat violence===[[Image:Ahmedabad riots1.
Religious violence in India	203227389	true	false	Desione	UNKNOWN	violence==	violence===	==2002 Gujarat violence==[[Image:Ahmedabad riots1.	===2002 Gujarat violence===[[Image:Ahmedabad riots1.
Religious violence in India	307640149	true	false	BD2412	MINOR	[[Image:Partion1.	[[File:Partion1.	VIII, P.274</ref>[[Image:Partion1.	VIII, P.274</ref>[[File:Partion1.
Religious violence in India	307640149	true	false	BD2412	MINOR	[[Image:Ahmedabad	[[File:Ahmedabad	[[Image:Ahmedabad riots1.	[[File:Ahmedabad riots1.
Religious violence in India	390607648	true	false	GoingBatty	UNKNOWN	291-292</ref>.	291-292</ref>	291-292</ref>.	291-292</ref> No mass conversions were attempted and the destruction of temples such as the Sun Temple at Multan was forbidden.
Religious violence in India	390607648	true	false	GoingBatty	UNKNOWN	209</ref>.	209</ref>	209</ref>.	209</ref>=== Aurangzeb ===[[Aurangzeb]] cherished the ambition of converting India into a land of Islam and his reign was particularly brutal.
Religious violence in India	390607648	true	false	GoingBatty	UNKNOWN	name="HRFVACC"/>.	name="HRFVACC"/>	<ref name="HRFVACC"/>.	<ref name="HRFVACC"/>The rise of anti-Christian violence has been directly linked to the ascendancy of the [[Bharatiya Janata Party]] (BJP)<ref name="MANAS"/> and Human Rights Watch pins the responsibility for much of the violence on the [[Sangh Parivar]]; an umbrella group for the three principal Hindu Nationalist organizations, [[Vishwa Hindu Parishad]], [[Bajrang Dal]], and [[Rashtriya Swayamsevak Sangh]].
Religious violence in India	417945196	true	false	John of Reading	MINOR	in/books?id=QuY-AAAAYAAJ&pg=PA94</ref>.	in/books?id=QuY-AAAAYAAJ&pg=PA94</ref>	Chapter 14</ref><ref>http://books.google.co.in/books?id=QuY-AAAAYAAJ&pg=PA94</ref>.	Chapter 14</ref><ref>http://books.google.co.in/books?id=QuY-AAAAYAAJ&pg=PA94</ref> The Nairs were treated with extreme brutality by the Muslims due to their strong adherence to the Hindu faith and martial tradition.
Religious violence in India	430372298	true	false	Optimist on the run	MINOR	[[File:Chattalpalli_Durga_mandap_at_Deganga.	[[File:Chattalpalli Durga mandap at Deganga.	jpg|thumb|right|Swami Lakshmanananda Sarasvati]][[File:Chattalpalli_Durga_mandap_at_Deganga.	jpg|thumb|right|Swami Lakshmanananda Sarasvati]][[File:Chattalpalli Durga mandap at Deganga.
2008 Turkish incursion into northern Iraq	406737722	true	false	SmackBot	MINOR	[[PJAK]]{{fact}}<br>[[File:PDK	[[PJAK]]{{Citation needed|date=January 2011}}<br>[[File:PDK	png|22px]] [[PJAK]]{{fact}}<br>[[File:PDK Bakur.	png|22px]] [[PJAK]]{{Citation needed|date=January 2011}}<br>[[File:PDK Bakur.
Tamil Nadu-Kerala dam row	465116270	true	false	AnomieBOT	MINOR	Dam}}	Dam|date=December 2011}}	{{mergeto|Mullaperiyar Dam}}[[File:Mullapperiyardam.	{{mergeto|Mullaperiyar Dam|date=December 2011}}[[File:Mullapperiyardam.
Tamil Nadu-Kerala dam row	469312949	true	false	Rich Farmbrough	MINOR	{{mergeto|Mullaperiyar	{{Merge to|Mullaperiyar	{{mergeto|Mullaperiyar Dam|date=December 2011}}[[File:Mullapperiyardam.	{{Merge to|Mullaperiyar Dam|date=December 2011}}[[File:Mullapperiyardam.
American Academy of Art	423067444	true	false	98.213.34.236	UNKNOWN	$26,738	$30,000+	Tuition currently is $26,738 yearly.	Tuition currently is $30,000+ yearly.
American Academy of Art	486313001	true	false	108.228.56.203	UNKNOWN	$30,000+	$24,000+	Tuition currently is $30,000+ yearly.	Tuition currently is $24,000+ yearly.
David Horowitz Freedom Center	505663466	true	true	AnomieBOT	MINOR	{{NPOV}}	{{NPOV|date=August 2012}}	{{NPOV}}[[Image:DH-FreedomCenter logo.	{{NPOV|date=August 2012}}[[Image:DH-FreedomCenter logo.
David Horowitz Freedom Center	517381088	true	false	Yobot	MINOR	{{NPOV|date=August	{{POV|date=August	{{NPOV|date=August 2012}}[[Image:DH-FreedomCenter logo.	{{POV|date=August 2012}}[[Image:DH-FreedomCenter logo.
David Horowitz Freedom Center	517381088	true	false	Yobot	MINOR	com/blog/163023/fear-inc-americas-islamophobia-network</ref>.	com/blog/163023/fear-inc-americas-islamophobia-network</ref>	<ref>http://www.thenation.com/blog/163023/fear-inc-americas-islamophobia-network</ref>.	<ref>http://www.thenation.com/blog/163023/fear-inc-americas-islamophobia-network</ref>==See also=={{Portal|United States}}* [[Academic freedom]]==References=={{Reflist}}==External links==*[http://www.horowitzfreedomcenter.org/ David Horowitz Freedom Center website] Official Website.
Ziaur Rahman	9598301	true	false	Everyking	MINOR	l9	19	== Life ==	'''Ziaur Rahman''' was born on l9 January 1936 at Bagbari in Bogra district, North-West Bangladesh.	== Life ==	'''Ziaur Rahman''' was born on 19 January 1936 at Bagbari in Bogra district, North-West Bangladesh.
Ziaur Rahman	378853777	true	false	S.A.Farabi	UNKNOWN	JPG|upright|thumb|Chittagong	JPG|thumb|right|300px|Chittagong	JPG|upright|thumb|Chittagong Circuit House]][[Image:Ziapic2.	JPG|thumb|right|300px|Chittagong Circuit House]][[Image:Ziapic2.
Ziaur Rahman	442301068	true	false	180.149.12.142	UNKNOWN	Party.	Party]].	png|thumb|Flag of Bangladesh Nationalist Party.]]	png|thumb|Flag of [[Bangladesh Nationalist Party]].]]
Ziaur Rahman	446291017	true	false	Lotje	UNKNOWN	png|thumb|Flag	png|thumb|200px|Flag	png|thumb|Flag of [[Bangladesh Nationalist Party]].]]	png|thumb|200px|Flag of [[Bangladesh Nationalist Party]].]]
Ziaur Rahman	446291017	true	false	Lotje	UNKNOWN	JPG|thumb|right|300px|Chittagong	JPG|thumb|right|200px|Chittagong	JPG|thumb|right|300px|Chittagong Circuit House]][[Image:Ziapic2.	JPG|thumb|right|200px|Chittagong Circuit House]][[Image:Ziapic2.
Ziaur Rahman	477654700	true	false	58.97.191.171	UNKNOWN	CaptainMohammad	Captain Mohammad	CaptainMohammad Abdus Sattar.	Captain Mohammad Abdus Sattar.
Ziaur Rahman	488903132	true	false	ChrisGualtieri	MINOR	<ref>[http://www.	<ref name="samakal.com.bd">[http://www.	<ref>[http://www.samakal.com.bd/details.php?news=14&action=main&option=single&news_id=56111&pub_no=293 samakal.com.	<ref name="samakal.com.bd">[http://www.samakal.com.bd/details.php?news=14&action=main&option=single&news_id=56111&pub_no=293 samakal.com.
Ziaur Rahman	497200742	true	false	Parvez gsm	UNKNOWN	Bhuiyan.	Bhuiyan]].	Major Rawshan Yazdani Bhuiyan.	[[Major Rawshan Yazdani Bhuiyan]].
Ziaur Rahman	504124480	true	false	Parvez gsm	UNKNOWN	Bhuiyan.	Bhuiyan]].	Major Rawshan Yazdani Bhuiyan.	[[Major Rawshan Yazdani Bhuiyan]].
Christy Clark	427624604	true	false	Damwiki1	UNKNOWN	peak.sfu.ca	the-peak.ca/article/22463	<ref>[http://www.peak.sfu.ca Peak Archives, 1988-89.]	<ref>[http://www.the-peak.ca/article/22463 Peak Archives.]
God TV	442426351	true	false	98.124.92.171	UNKNOWN	Mail]].	Mail]]''.	</ref> and [[The Daily Mail]].	</ref> and ''[[The Daily Mail]]''.
Anti-Korean sentiment in China	358398710	true	false	FrescoBot	MINOR	Problem]Gando.	Problem] Gando.	<ref>[http://www.gando.or.kr/bbs/?doc=../s02/s02_2.php Gando Problem]Gando.	<ref>[http://www.gando.or.kr/bbs/?doc=../s02/s02_2.php Gando Problem] Gando.
